date,event
7/15/2020,เศรษฐีรายหนึ่งต้องการแจกเงินให้กับคุณแบบฟรี ๆ และต้องนำไปซื้อ Bitcoin
7/15/2020,รัฐบาลยุโรปยืนยัน PayPal เข้ามาในวงการ Bitcoin อย่างแน่นอน
7/14/2020,ผลวิจัยเผย Bitcoin อาจดึงดูดเงินทุนจำนวนมากให้หลั่งไหลเข้ามาสู่ตลาดในระยะสั้น
7/14/2020,บิดาผู้สร้าง Bitcoin ‘Satoshi Nakamoto’ ถือเหรียญไว้อยู่กี่ BTC กันแน่ ?
7/14/2020,ผลสำรวจจาก Twitter เผยผู้คนเชื่อว่าราคาหุ้น Tesla มีโอกาสะร่วงถึง 80% มากกว่า Bitcoin
7/13/2020,เป็นนักแฮ็ก Bitcoin มีรายได้ต่อวันเท่าไร? รายงานจาก Scam Alert มีคำตอบ
7/13/2020,ผู้เชี่ยวชาญเผยธนาคารยักษ์ใหญ่กำลังแอบซื้อ Bitcoin เพื่อสะสม
7/13/2020,Bitcoin ตายแล้วหรือยัง? คำถามที่อาจผุดขึ้นมาเมื่อไรก็ได้ตอนราคานิ่ง
7/13/2020,ราคาทองทำสถิติใหม่ในขณะที่ราคา Bitcoin ยังคงนิ่งเป็นหิน
7/13/2020,นักแฮ็กค้นพบช่องโหว่ในเกมออนไลน์ เสกเงินในเกมได้ล้านล้านหน่วย นำไปแลกเป็น Bitcoin
7/12/2020,"ผู้เชี่ยวชาญเผยนักเก็งกำไรในหุ้น Tesla มีแนวโน้มแห่ซื้อ Bitcoin เมื่อราคาพุ่งทะลุ $20,000"
7/12/2020,ชาวญี่ปุ่นแห่มาถือ Bitcoin มากขึ้น นับตั้งแต่เกิดวิกฤตไวรัส COVID-19
7/12/2020,อัตราส่วนแบ่งตลาด Bitcoin ลดลงแตะจุดต่ำสุดในรอบปี เปิดทางให้ DeFi และ ‘ฤดูเหรียญ Altcoin’
7/11/2020,ผลสำรวจใหม่พบว่า 65% ของนักเทรด Bitcoin ส่วนใหญ่ต้องการถือเหรียญไว้โดยไม่ขาย
7/11/2020,ตัวเลขความสัมพันธ์ระหว่างราคา Bitcoin และหุ้นพุ่งแตะจุดสูงสุดใหม่ นักเทรดเริ่มกังวล
7/11/2020,ข้อมูลเผยว่าราคา Bitcoin จะพุ่งขึ้นเมื่อยุคสมัยของนักลงทุนเปลี่ยนไป
7/11/2020,"จำนวนกระเป๋าของ bitcoin ที่ถือ BTC มูลค่ามากกว่า 30 ล้านบาทมีมากกว่า 13,000 Address แล้ว"
7/10/2020,"ยุคการบูมของทองเริ่มกลับมา หรือราคา Bitcoin อาจพุ่งแตะ 10,000 ดอลลาร์ในไม่ช้า?"
7/10/2020,"Bitcoin ร่วงแตะ $9,050 อย่างรุนแรงตามตลาดหุ้นสหรัฐฯ"
7/10/2020,"วิจัยเผยการขุด Bitcoin แบบใช้เครื่อง ASIC 100% สามารถเพิ่มความปลอดภัยได้ 2,000 เท่า"
7/10/2020,เจ้ามือ Bitcoin โอน BTC มูลค่ากว่า 5.7 พันล้านบาท นักเทรดหวั่นทุบราคาอีกรอบ
7/10/2020,"นักวิเคราะห์ชื่อดัง Max Keiser กล่าวราคา Bitcoin จะพุ่งแตะ $100,000 และจะทำลายทุกอย่างที่มาขวางมัน"
7/8/2020,พลเมืองแคนาดารายหนึ่งเกือบสูญเงินกว่า 2.7 ล้านบาท ให้กับนักต้มตุ๋น Bitcoin
7/8/2020,ผลวิจัยใหม่เผย 89% ของกลุ่มตัวอย่างกังวลว่า Bitcoin จะหายไปหลังเสียชีวิต
7/8/2020,อาร์เจนตินาทำสถิติ Volume การซื้อขาย bitcoin สูงที่สุดเป็นประวัติการณ์ ท่ามกลางวิกฤตเศรษฐกิจที่ย่ำแย่
7/8/2020,"ข้อมูลจากตลาด Bitcoin Options เผยว่านักลงทุนส่วนใหญ่กำลังรอคอยให้ราคา BTC แตะ $50,000 ในปี 2021"
7/7/2020,หนึ่งในเจ้ามือ Bitcoin ที่รวยที่สุดเพิ่งเคลื่อนย้าย BTC มูลค่า 2.85 พันล้านบาท นักเทรดหวั่นเทขาย
7/7/2020,นักวิเคราะห์เตือนความเสี่ยงของตลาดหุ้นที่อาจส่งผลกระทบให้ราคา Bitcoin ร่วงตาม
7/7/2020,นักพัฒนากำลังทดสอบแอพที่เชื่อม Bitcoin เข้ากับบัญชีธนาคาร คาดดึงผู้ใช้งานได้นับล้าน
7/6/2020,5 เหตุการณ์ที่อาจส่งผลกระทบต่อตลาด Bitcoin ในสัปดาห์นี้ และควรจับตาดู
7/6/2020,"นักวิเคราะห์ผู้เคยทำนายว่าราคา Bitcoin จะร่วงแตะ $1,000 กลับคำ คาดราคาจะเป็นขาขึ้น"
7/6/2020,"Bitcoin กำลังก้าวไปสู่การเป็นหุ้น Apple ตอนปี 2008 ราคาจะพุ่งแตะ $60,000"
7/6/2020,นักเทรด Bitcoin มืออาชีพแนะ ไม่มีจุดการเข้าซื้อหรือขายที่ดีที่สุด ฉะนั้นไม่ต้องพยายามให้ยุ่งยาก
7/6/2020,คุณสามารถจองโรงแรมผ่าน Expedia ด้วย Bitcoin ได้แล้ว
7/5/2020,จำนวนผู้ที่ถือ Bitcoin 1 BTC ขึ้นไปเข้าใกล้ 1 ล้านกระเป๋าแล้ว ท่ามกลางตลาดขาลง
